# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2298715	2299578	-	KOIAIB_02318	napH	Ferredoxin-type protein NapH	SO:0001217, UniRef:UniRef50_P33934
contig_1	cds	2299565	2300260	-	KOIAIB_02319		Quinol dehydrogenase periplasmic component	SO:0001217, UniRef:UniRef50_C9QGG8
contig_1	cds	2300267	2302753	-	KOIAIB_02320		Periplasmic nitrate reductase	SO:0001217, UniRef:UniRef50_P33937
contig_1	cds	2302750	2303013	-	KOIAIB_02321	napD	Chaperone NapD	SO:0001217, UniRef:UniRef50_P0A9I5
contig_1	cds	2303003	2303497	-	KOIAIB_02322	napF	Ferredoxin-type protein NapF	SO:0001217, UniRef:UniRef50_P0AAL0
contig_1	cds	2303606	2303770	+	KOIAIB_02323		Triose phosphate isomerase monomer	SO:0001217, UniRef:UniRef50_A0A9X0TW24
contig_1	cds	2303905	2304393	+	KOIAIB_02324		Ecotin	SO:0001217, UniRef:UniRef50_Q8ZNH4
contig_1	ncRNA	2304420	2304503	+	KOIAIB_02325	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	2304533	2304616	+	KOIAIB_02326	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	2304646	2304729	+	KOIAIB_02327	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	2304759	2304842	+	KOIAIB_02328	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	2304872	2304955	+	KOIAIB_02329	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	2304985	2305067	+	KOIAIB_02330	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	2305108	2306754	-	KOIAIB_02331		putative malate:quinone oxidoreductase	SO:0001217, UniRef:UniRef50_A4WCM3
contig_1	cds	2306972	2308615	-	KOIAIB_02332	yojI	microcin J25 efflux ABC transporter YojI	BlastRules:WP_000422182, SO:0001217, UniRef:UniRef50_P33941
contig_1	cds	2308691	2309341	-	KOIAIB_02333		Alkylated DNA repair protein	SO:0001217, UniRef:UniRef50_A0A085JH56
contig_1	cds	2309341	2310405	-	KOIAIB_02334		Regulatory protein ada	SO:0001217, UniRef:UniRef50_P26189
contig_1	cds	2310479	2311534	-	KOIAIB_02335		FAD:protein FMN transferase	SO:0001217, UniRef:UniRef50_P0AB85
contig_1	cds	2311646	2312749	-	KOIAIB_02336	ompC	porin OmpC	BlastRules:WP_000865552, BlastRules:WP_000865568, SO:0001217, UniRef:UniRef50_A0A4P7TME1
contig_1	ncRNA	2313083	2313176	+	KOIAIB_02337	micF	MicF RNA	RFAM:RF00033, SO:0000655
contig_1	cds	2313488	2316160	+	KOIAIB_02338	rcsD	Phosphotransferase RcsD	SO:0001217, UniRef:UniRef50_P39838
contig_1	cds	2316177	2316827	+	KOIAIB_02339	rcsB	transcriptional regulator RcsB	SO:0001217, UniRef:UniRef50_A0A085U4S6, VFDB:VFC0301, VFDB:VFG049018
contig_1	ncRNA	2316837	2316913	-	KOIAIB_02340	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	ncRNA	2316951	2317027	-	KOIAIB_02341	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	2317027	2319876	-	KOIAIB_02342		hypothetical protein	PFAM:PF00072.30, PFAM:PF00512.31, PFAM:PF02518.31, PFAM:PF09456.16
contig_1	cds	2320043	2321869	+	KOIAIB_02343	atoS	Signal transduction histidine-protein kinase AtoS	SO:0001217, UniRef:UniRef50_Q06067
contig_1	cds	2321866	2323251	+	KOIAIB_02344	atoC	Regulatory protein AtoC	SO:0001217, UniRef:UniRef50_Q06065
contig_1	cds	2323447	2324109	+	KOIAIB_02345		Acetate CoA-transferase subunit alpha	SO:0001217, UniRef:UniRef50_A0A6I5AA78
contig_1	cds	2324109	2324759	+	KOIAIB_02346	atoA	acetate CoA-transferase subunit beta	BlastRules:WP_000339065, EC:2.8.3.8, SO:0001217, UniRef:UniRef50_P44874
contig_1	cds	2324756	2326078	+	KOIAIB_02347		Putative short-chain fatty acid transporter	SO:0001217, UniRef:UniRef50_P76460
contig_1	cds	2326109	2327293	+	KOIAIB_02348	atoB	acetyl-CoA acetyltransferase	BlastRules:WP_000786547, EC:2.3.1.9, SO:0001217, UniRef:UniRef50_P45855
contig_1	cds	2327367	2328143	-	KOIAIB_02349	yfaP	Uncharacterized protein YfaP	SO:0001217, UniRef:UniRef50_P76462
contig_1	cds	2328148	2329797	-	KOIAIB_02350	yfaQ	Uncharacterized protein YfaQ	SO:0001217, UniRef:UniRef50_P76463
contig_1	cds	2329798	2330283	-	KOIAIB_02351		hypothetical protein	PFAM:PF17973.7
contig_1	cds	2330299	2334192	-	KOIAIB_02352		hypothetical protein	PFAM:PF01835.25, PFAM:PF07703.20, PFAM:PF17789.7
contig_1	cds	2334336	2334959	-	KOIAIB_02353		Tat pathway signal sequence	SO:0001217, UniRef:UniRef50_A0A109RVG4
contig_1	cds	2334956	2336644	-	KOIAIB_02354	yfaA	Uncharacterized protein YfaA	SO:0001217, UniRef:UniRef50_P17994
contig_1	cds	2336793	2339420	-	KOIAIB_02355		DNA gyrase subunit A	SO:0001217, UniRef:UniRef50_Q89AS3
contig_1	cds	2339567	2340289	+	KOIAIB_02356		Ubiquinone biosynthesis O-methyltransferase	SO:0001217, UniRef:UniRef50_A8H499
contig_1	cds	2340417	2344121	-	KOIAIB_02357	yfaL	putative autotransporter YfaL	SO:0001217, UniRef:UniRef50_P45508
contig_1	cds	2344865	2347150	+	KOIAIB_02358		Ribonucleoside-diphosphate reductase 1 subunit alpha	SO:0001217, UniRef:UniRef50_P00452
contig_1	ncRNA	2347207	2347277	-	KOIAIB_02359	naRNA4	Nucleoid-associated noncoding RNA 4 (CssrE)	RFAM:RF02564, SO:0000655
contig_1	cds	2347384	2348514	+	KOIAIB_02360		Ribonucleoside-diphosphate reductase 1 subunit beta	SO:0001217, UniRef:UniRef50_P69924
contig_1	cds	2348514	2348768	+	KOIAIB_02361	yfaE	ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE	BlastRules:WP_000135040, SO:0001217, UniRef:UniRef50_A0A379AE24
contig_1	cds	2348822	2349472	-	KOIAIB_02362	inaA	Protein InaA	SO:0001217, UniRef:UniRef50_P27294
contig_1	cds	2349687	2349893	+	KOIAIB_02363	yfaH	Putative protein YfaH	SO:0001217, UniRef:UniRef50_P45505
contig_1	cds	2349935	2351011	-	KOIAIB_02364		glycerophosphodiester phosphodiesterase	SO:0001217, UniRef:UniRef50_A0A248ZWH1
contig_1	cds	2351016	2352374	-	KOIAIB_02365		Glycerol-3-phosphate transporter	SO:0001217, UniRef:UniRef50_P37948
contig_1	cds	2352647	2354275	+	KOIAIB_02366		Glycerol-3-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_A0AAP2BEL7
contig_1	cds	2354265	2355524	+	KOIAIB_02367		Anaerobic glycerol-3-phosphate dehydrogenase subunit B	SO:0001217, UniRef:UniRef50_P13033
contig_1	cds	2355521	2356711	+	KOIAIB_02368		Anaerobic glycerol-3-phosphate dehydrogenase subunit C	SO:0001217, UniRef:UniRef50_P0A996
contig_1	cds	2356904	2357803	+	KOIAIB_02369	rpnE	Inactive recombination-promoting nuclease-like protein RpnE	SO:0001217, UniRef:UniRef50_P37014
contig_1	cds	2357816	2358001	+	KOIAIB_02370		hypothetical protein	
contig_1	cds	2358042	2358845	-	KOIAIB_02371		2-keto-3-deoxy-L-rhamnonate aldolase	SO:0001217, UniRef:UniRef50_P76469
contig_1	cds	2358863	2360152	-	KOIAIB_02372		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_S2VMA0
contig_1	cds	2360209	2361414	-	KOIAIB_02373		L-rhamnonate dehydratase	SO:0001217, UniRef:UniRef50_P77215
contig_1	cds	2361429	2362211	-	KOIAIB_02374	rhmR	Uncharacterized HTH-type transcriptional regulator RhmR	SO:0001217, UniRef:UniRef50_P77732
contig_1	cds	2362431	2363633	-	KOIAIB_02375		CinA-like protein	SO:0001217, UniRef:UniRef50_A0A6N3QNB9
contig_1	cds	2363733	2364275	-	KOIAIB_02376	yfaZ	Outer membrane protein YfaZ	SO:0001217, UniRef:UniRef50_P76471
contig_1	cds	2364554	2364979	+	KOIAIB_02377	nudI	Nucleoside triphosphatase NudI	SO:0001217, UniRef:UniRef50_B7LM80
contig_1	cds	2365018	2365620	-	KOIAIB_02378		Lipopolysaccharide core heptose(II)-phosphate phosphatase	SO:0001217, UniRef:UniRef50_A8A2B9
contig_1	cds	2365910	2367067	+	KOIAIB_02379		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase	SO:0001217, UniRef:UniRef50_Q4KC84
contig_1	cds	2367071	2368039	+	KOIAIB_02380		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	SO:0001217, UniRef:UniRef50_P77757
contig_1	cds	2368039	2370021	+	KOIAIB_02381	arnA	Bifunctional polymyxin resistance protein ArnA	SO:0001217, UniRef:UniRef50_P77398
contig_1	cds	2370018	2370908	+	KOIAIB_02382	arnD	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD	SO:0001217, UniRef:UniRef50_P76472
contig_1	cds	2370908	2372560	+	KOIAIB_02383	arnE	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	SO:0001217, UniRef:UniRef50_Q47377
contig_1	cds	2372557	2372892	+	KOIAIB_02384	arnE	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	SO:0001217, UniRef:UniRef50_O52328
contig_1	cds	2372892	2373278	+	KOIAIB_02385	arnF	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF	SO:0001217, UniRef:UniRef50_P76474
contig_1	cds	2373272	2373538	-	KOIAIB_02386	pmrD	Signal transduction protein PmrD	SO:0001217, UniRef:UniRef50_P37590
contig_1	cds	2373648	2375003	-	KOIAIB_02387		2-succinylbenzoate--CoA ligase	SO:0001217, UniRef:UniRef50_A0A9Q9UMH0
contig_1	cds	2375000	2375962	-	KOIAIB_02388		o-succinylbenzoate synthase	SO:0001217, UniRef:UniRef50_H2IPR6
contig_1	cds	2375962	2376819	-	KOIAIB_02389		1,4-dihydroxy-2-naphthoyl-CoA synthase	SO:0001217, UniRef:UniRef50_P23966
contig_1	cds	2376834	2377592	-	KOIAIB_02390		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	SO:0001217, UniRef:UniRef50_P37355
contig_1	cds	2377589	2379259	-	KOIAIB_02391		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	SO:0001217, UniRef:UniRef50_P17109
contig_1	cds	2379348	2380643	-	KOIAIB_02392		isochorismate synthase	SO:0001217, UniRef:UniRef50_A0A377LYI4
contig_1	cds	2380722	2381027	-	KOIAIB_02393		hypothetical protein	PFAM:PF05957.18
contig_1	cds	2381082	2381543	-	KOIAIB_02394		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A8ADW6
contig_1	cds	2381608	2382525	+	KOIAIB_02395		ribonuclease BN	BlastRules:WP_000419093, SO:0001217, UniRef:UniRef50_P0A8V0
contig_1	cds	2382716	2383924	+	KOIAIB_02396	elaD	Protease ElaD	SO:0001217, UniRef:UniRef50_Q47013
contig_1	cds	2383995	2385722	-	KOIAIB_02397	yfbK	Uncharacterized protein YfbK	SO:0001217, UniRef:UniRef50_P76481
contig_1	cds	2385860	2386831	+	KOIAIB_02398		Zn-dependent M28 family amino/carboxypeptidase	SO:0001217, UniRef:UniRef50_A0A7W7KFN4
contig_1	cds	2386934	2387437	+	KOIAIB_02399	yfbM	Protein YfbM	SO:0001217, UniRef:UniRef50_P76483
contig_1	cds	2387710	2388426	-	KOIAIB_02400	yfbN	Uncharacterized protein YfbN	SO:0001217, UniRef:UniRef50_P76484
contig_1	cds	2388635	2389057	+	KOIAIB_02401	yfbO	Uncharacterized protein YfbO	SO:0001217, UniRef:UniRef50_P76485
contig_1	cds	2389116	2389964	+	KOIAIB_02402	yfbP	Protein YfbP	SO:0001217, UniRef:UniRef50_A0A6N6WS38
contig_1	cds	2390048	2391505	-	KOIAIB_02403		NADH-quinone oxidoreductase subunit N	SO:0001217, UniRef:UniRef50_P0AFF0
contig_1	cds	2391512	2393041	-	KOIAIB_02404		NADH-quinone oxidoreductase subunit M	SO:0001217, UniRef:UniRef50_A0A379S0D4
contig_1	cds	2393205	2395046	-	KOIAIB_02405		NADH-quinone oxidoreductase subunit L	SO:0001217, UniRef:UniRef50_P33607
contig_1	cds	2395043	2395345	-	KOIAIB_02406		NADH-quinone oxidoreductase subunit K	SO:0001217, UniRef:UniRef50_Q7CQ53
contig_1	cds	2395342	2395896	-	KOIAIB_02407		NADH-quinone oxidoreductase subunit J	SO:0001217, UniRef:UniRef50_A0A6M2B0W2
contig_1	cds	2395908	2396450	-	KOIAIB_02408		NADH-quinone oxidoreductase subunit I 2	SO:0001217, UniRef:UniRef50_Q746T4
contig_1	cds	2396465	2397442	-	KOIAIB_02409		NADH-quinone oxidoreductase subunit H	SO:0001217, UniRef:UniRef50_P0AFD4
contig_1	cds	2397439	2400165	-	KOIAIB_02410		NADH-quinone oxidoreductase subunit G	SO:0001217, UniRef:UniRef50_Q9I0J6
contig_1	ncRNA-region	2400173	2400215	-			nuoG RNA	RFAM:RF01748, SO:0005836
contig_1	cds	2400218	2401555	-	KOIAIB_02411		NADH-quinone oxidoreductase subunit F	SO:0001217, UniRef:UniRef50_P31979
contig_1	cds	2401552	2402052	-	KOIAIB_02412		NADH-quinone oxidoreductase subunit E	SO:0001217, UniRef:UniRef50_A0A346MZV1
contig_1	cds	2402055	2403857	-	KOIAIB_02413		NADH-quinone oxidoreductase subunit C/D	SO:0001217, UniRef:UniRef50_P33599
contig_1	cds	2403951	2404613	-	KOIAIB_02414	nuoB	NADH-quinone oxidoreductase subunit NuoB	BlastRules:WP_000236331, BlastRules:WP_000386733, EC:7.1.1.2, SO:0001217, UniRef:UniRef50_P0AFC7
contig_1	cds	2404629	2405072	-	KOIAIB_02415	nuoA	NADH-quinone oxidoreductase subunit NuoA	BlastRules:WP_000062993, EC:7.1.1.2, SO:0001217, UniRef:UniRef50_P0AFC3
contig_1	cds	2405335	2405499	+	KOIAIB_02416		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A8B6WVV8
contig_1	cds	2405703	2406641	-	KOIAIB_02417	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A085JH27
contig_1	cds	2407561	2408778	+	KOIAIB_02418	alaA	alanine transaminase AlaA	BlastRules:WP_000074527, EC:2.6.1.2, SO:0001217, UniRef:UniRef50_I7JWI2
contig_1	cds	2408862	2409461	+	KOIAIB_02419		5'-deoxynucleotidase VP0926	SO:0001217, UniRef:UniRef50_Q87R72
contig_1	cds	2409520	2411352	-	KOIAIB_02420		RCK C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A3N2S5
contig_1	cds	2411439	2412089	-	KOIAIB_02421	hxpA	hexitol phosphatase HxpA	BlastRules:WP_001203392, EC:3.1.3.-, SO:0001217, UniRef:UniRef50_H3REZ6
contig_1	cds	2412100	2412594	-	KOIAIB_02422	yfbU	UPF0304 protein YfbU	SO:0001217, UniRef:UniRef50_P0A8W8
contig_1	cds	2412677	2413132	-	KOIAIB_02423	yfbV	UPF0208 membrane protein YfbV	SO:0001217, UniRef:UniRef50_P0A8D9
contig_1	cds	2413470	2414672	+	KOIAIB_02424	ackA	acetate kinase	BlastRules:WP_000095689, EC:2.7.2.15, SO:0001217, UniRef:UniRef50_A0A2X3GYA6
contig_1	cds	2414747	2416891	+	KOIAIB_02425		Phosphate acetyltransferase	SO:0001217, UniRef:UniRef50_P0A9M8
contig_1	cds	2417123	2418601	+	KOIAIB_02426	yfcC	Putative basic amino acid antiporter YfcC	SO:0001217, UniRef:UniRef50_P39263
contig_1	cds	2418634	2419176	-	KOIAIB_02427		Putative NUDIX hydrolase	SO:0001217, UniRef:UniRef50_H3RF06
contig_1	cds	2419234	2419785	-	KOIAIB_02428		Phosphoesterase	SO:0001217, UniRef:UniRef50_A0A376FLA7
contig_1	cds	2419841	2420485	-	KOIAIB_02429		Glutathione transferase	SO:0001217, UniRef:UniRef50_A0A3N5DP29
contig_1	cds	2420621	2421268	+	KOIAIB_02430		GSH-dependent disulfide bond oxidoreductase	SO:0001217, UniRef:UniRef50_A0A1Y6GE01
contig_1	cds	2421325	2421687	+	KOIAIB_02431		7,8-dihydroneopterin aldolase	SO:0001217, UniRef:UniRef50_A0A7U6GJP7
contig_1	cds	2421708	2422601	+	KOIAIB_02432	yfcH	Epimerase family protein yfcH	SO:0001217, UniRef:UniRef50_F4N6V7
contig_1	cds	2422649	2423539	-	KOIAIB_02433	rpnB	recombination-promoting nuclease RpnB	BlastRules:WP_000156149, EC:3.1.21.-, SO:0001217, UniRef:UniRef50_P31667
contig_1	cds	2423736	2424509	-	KOIAIB_02434	hisP	Histidine/lysine/arginine/ornithine transport ATP-binding protein HisP	SO:0001217, UniRef:UniRef50_P02915
contig_1	cds	2424517	2425233	-	KOIAIB_02435	hisM	Histidine/lysine/arginine/ornithine transport system permease protein HisM	SO:0001217, UniRef:UniRef50_P0A2I7
contig_1	cds	2425230	2425916	-	KOIAIB_02436	hisQ	histidine ABC transporter permease HisQ	BlastRules:WP_000965522, SO:0001217, UniRef:UniRef50_A7MH46
contig_1	cds	2426006	2426788	-	KOIAIB_02437		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A7MH44
contig_1	cds	2427009	2427791	-	KOIAIB_02438		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A7MH44
contig_1	cds	2428057	2428626	-	KOIAIB_02439	ubiX	flavin prenyltransferase UbiX	BlastRules:WP_000825700, EC:2.5.1.129, SO:0001217, UniRef:UniRef50_A0A077DBN0
contig_1	cds	2428721	2430238	-	KOIAIB_02440		Amidophosphoribosyltransferase	SO:0001217, UniRef:UniRef50_A0A522RMJ5
contig_1	cds	2430275	2430763	-	KOIAIB_02441		Colicin V production protein	SO:0001217, UniRef:UniRef50_K2KMZ9
contig_1	cds	2431022	2431684	-	KOIAIB_02442	dedD	Cell division protein DedD	SO:0001217, UniRef:UniRef50_P09549
contig_1	cds	2431674	2432942	-	KOIAIB_02443		Dihydrofolate synthase/folylpolyglutamate synthase	SO:0001217, UniRef:UniRef50_P08192
contig_1	cds	2433012	2433926	-	KOIAIB_02444		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	SO:0001217, UniRef:UniRef50_A0A956CXN9
contig_1	cds	2434082	2434741	-	KOIAIB_02445	dedA	DedA family protein	SO:0001217, UniRef:UniRef50_A0A0H3H138
contig_1	cds	2434824	2435636	-	KOIAIB_02446		tRNA pseudouridine synthase A	SO:0001217, UniRef:UniRef50_Q8ZD27
contig_1	cds	2435636	2436649	-	KOIAIB_02447		USG-1 protein	SO:0001217, UniRef:UniRef50_P08390
contig_1	cds	2436715	2437851	-	KOIAIB_02448		Erythronate-4-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_Q1LTA7
contig_1	cds	2437950	2438945	+	KOIAIB_02449		Flagellar regulator flk	SO:0001217, UniRef:UniRef50_P15286
contig_1	cds	2438942	2440120	-	KOIAIB_02450		Putative transporter protein	SO:0001217, UniRef:UniRef50_G5RYC1
contig_1	cds	2440385	2441605	-	KOIAIB_02451		3-oxoacyl-[acyl-carrier-protein] synthase 1	SO:0001217, UniRef:UniRef50_A0A7Y4FGN5
contig_1	cds	2441764	2443770	+	KOIAIB_02452	mnmC	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	SO:0001217, UniRef:UniRef50_A0AAX2K7S6
contig_1	cds	2443891	2444169	-	KOIAIB_02453	yfcL	YfcL family protein	SO:0001217, UniRef:UniRef50_A0A198GD44
contig_1	cds	2444203	2444751	-	KOIAIB_02454	epmC	elongation factor P hydroxylase	BlastRules:WP_001089222, EC:1.14.-.-, SO:0001217, UniRef:UniRef50_L8Y0T5
contig_1	cds	2444751	2445560	-	KOIAIB_02455		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_I2B719
contig_1	cds	2445560	2446384	-	KOIAIB_02456		Penicillin-insensitive murein endopeptidase	SO:0001217, UniRef:UniRef50_A0A0L0AQU3
contig_1	cds	2446388	2447473	-	KOIAIB_02457		Chorismate synthase	SO:0001217, UniRef:UniRef50_Q5E3U6
contig_1	cds	2447508	2448440	-	KOIAIB_02458		Ribosomal protein uL3 glutamine methyltransferase	SO:0001217, UniRef:UniRef50_Q0WDE1
contig_1	cds	2448606	2449157	+	KOIAIB_02459	smrB	Ribosome rescue factor SmrB	SO:0001217, UniRef:UniRef50_P0A8B2
contig_1	cds	2449228	2450049	-	KOIAIB_02460	yfcO	Uncharacterized protein YfcO	SO:0001217, UniRef:UniRef50_P76498
contig_1	cds	2450051	2450590	-	KOIAIB_02461	yfcP	Uncharacterized fimbrial-like protein YfcP	SO:0001217, UniRef:UniRef50_P76499
contig_1	cds	2450587	2451075	-	KOIAIB_02462		Fimbrial-like adhesin exported protein	SO:0001217, UniRef:UniRef50_B7LLD6
contig_1	cds	2451072	2451584	-	KOIAIB_02463		Fimbrial-type adhesion domain-containing protein	SO:0001217, UniRef:UniRef50_W1X2A4
contig_1	cds	2451584	2452336	-	KOIAIB_02464		Fimbria/pilus periplasmic chaperone	SO:0001217, UniRef:UniRef50_A0A9X5ML40
contig_1	cds	2452356	2453252	-	KOIAIB_02465		hypothetical protein	PFAM:PF13953.12
contig_1	cds	2453265	2455001	-	KOIAIB_02466	papC	Outer membrane usher protein papC	SO:0001217, UniRef:UniRef50_A0A4V6KKQ1
contig_1	cds	2455083	2455646	-	KOIAIB_02467	yfcV	Uncharacterized fimbrial-like protein YfcV	SO:0001217, UniRef:UniRef50_P77288
contig_1	cds	2456327	2456812	-	KOIAIB_02468	sixA	Phosphohistidine phosphatase SixA	SO:0001217, UniRef:UniRef50_P76502
contig_1	cds	2457015	2459159	-	KOIAIB_02469		enoyl-CoA hydratase	SO:0001217, UniRef:UniRef50_A0A377A5Y6
contig_1	cds	2459159	2460469	-	KOIAIB_02470		3-ketoacyl-CoA thiolase	SO:0001217, UniRef:UniRef50_Q8ZD46
contig_1	cds	2460650	2460934	-	KOIAIB_02471		hypothetical protein	
contig_1	cds	2461306	2462646	+	KOIAIB_02472	fadL	long-chain fatty acid transporter FadL	BlastRules:WP_001766332, SO:0001217, UniRef:UniRef50_A0A4U9HPP5
contig_1	cds	2463012	2464070	+	KOIAIB_02473	yfdF	Uncharacterized protein YfdF	SO:0001217, UniRef:UniRef50_P76505
contig_1	cds	2464252	2465007	-	KOIAIB_02474	mlaA	Intermembrane phospholipid transport system lipoprotein MlaA	SO:0001217, UniRef:UniRef50_P76506
contig_1	cds	2465301	2466233	+	KOIAIB_02475		Putative transport	SO:0001217, UniRef:UniRef50_A0A379T7U9
contig_1	tRNA	2466309	2466383	+	KOIAIB_02476	trnR	tRNA-Arg(cct)	SO:0001036
contig_1	cds	2466545	2467702	+	KOIAIB_02477	intS	prophage integrase IntS	BlastRules:WP_000958671, SO:0001217, UniRef:UniRef50_P37326
contig_1	cds	2468214	2469134	+	KOIAIB_02478	gtrB	bactoprenol glucosyl transferase	SO:0001217, UniRef:UniRef50_A0A2H2Z5B5, VFDB:VFC0258, VFDB:VFG000670
contig_1	cds	2469131	2470462	+	KOIAIB_02479	yfdI	Uncharacterized protein YfdI	SO:0001217, UniRef:UniRef50_P76507
contig_1	cds	2470803	2471105	+	KOIAIB_02480		hypothetical protein	
contig_1	cds	2471077	2471517	-	KOIAIB_02481		Tail fiber assembly protein	SO:0001217, UniRef:UniRef50_A0AA86IPV2
contig_1	cds	2471544	2472146	-	KOIAIB_02482		hypothetical protein	PFAM:PF21882.2
contig_1	cds	2472112	2472387	-	KOIAIB_02483		hypothetical protein	
contig_1	cds	2472387	2472881	-	KOIAIB_02484		hypothetical protein	SO:0001217, UniRef:UniRef50_A0AAX0LVX8
contig_1	cds	2472878	2473246	-	KOIAIB_02485		hypothetical protein	
contig_1	cds	2473604	2473966	+	KOIAIB_02486	yfdP	Uncharacterized protein YfdP	SO:0001217, UniRef:UniRef50_P76512
contig_1	cds	2474032	2474856	+	KOIAIB_02487	yfdQ	Uncharacterized protein YfdQ	SO:0001217, UniRef:UniRef50_P76513
contig_1	cds	2474984	2475520	+	KOIAIB_02488	yfdR	5'-deoxynucleotidase	BlastRules:WP_000008183, EC:3.1.3.89, SO:0001217, UniRef:UniRef50_P76514
contig_1	cds	2475511	2475873	+	KOIAIB_02489	yfdS	Uncharacterized protein YfdS	SO:0001217, UniRef:UniRef50_P76515
contig_1	cds	2475873	2476178	+	KOIAIB_02490	yfdT	Uncharacterized protein YfdT	SO:0001217, UniRef:UniRef50_P76516
contig_1	cds	2476310	2476510	+	KOIAIB_02491	torI	response regulator inhibitor TorI	BlastRules:WP_001163428, SO:0001217, UniRef:UniRef50_A0A367NQJ0
contig_1	cds	2476694	2477629	-	KOIAIB_02492	dsdC	HTH-type transcriptional regulator DsdC	SO:0001217, UniRef:UniRef50_P46068
contig_1	cds	2477847	2479184	+	KOIAIB_02493	dsdX	DsdX permease	SO:0001217, UniRef:UniRef50_A0A2X2T347
contig_1	cds	2479202	2480530	+	KOIAIB_02494		D-serine dehydratase	SO:0001217, UniRef:UniRef50_Q8FFF4
contig_1	cds	2480638	2482176	-	KOIAIB_02495	emrY	multidrug efflux MFS transporter permease subunit EmrY	BlastRules:WP_001018714, SO:0001217, UniRef:UniRef50_P0AEJ0
contig_1	cds	2482176	2483339	-	KOIAIB_02496	emrK	multidrug efflux MFS transporter periplasmic adaptor subunit EmrK	BlastRules:WP_000435167, SO:0001217, UniRef:UniRef50_P52599
contig_1	cds	2483755	2484369	+	KOIAIB_02497		DNA-binding response regulator	SO:0001217, UniRef:UniRef50_A0A2L1BU45
contig_1	cds	2484374	2487967	+	KOIAIB_02498	evgS	acid-sensing system histidine kinase EvgS	BlastRules:WP_001301578, BlastRules:WP_001326970, SO:0001217, UniRef:UniRef50_P30855
contig_1	cds	2488023	2489168	-	KOIAIB_02499		Acetyl-CoA:oxalate CoA-transferase	SO:0001217, UniRef:UniRef50_P76518
contig_1	cds	2489242	2490186	-	KOIAIB_02500	yfdV	Uncharacterized transporter YfdV	SO:0001217, UniRef:UniRef50_P0AA49
contig_1	cds	2490256	2491950	-	KOIAIB_02501		Oxalyl-CoA decarboxylase	SO:0001217, UniRef:UniRef50_P40149
contig_1	cds	2492004	2493254	-	KOIAIB_02502		Formyl-CoA:oxalate CoA-transferase	SO:0001217, UniRef:UniRef50_A0A377D274
contig_1	cds	2493767	2494402	-	KOIAIB_02503	yfdX	Protein YfdX	SO:0001217, UniRef:UniRef50_P76520
contig_1	cds	2494698	2494973	+	KOIAIB_02504	ypdI	colanic acid biosynthesis lipoprotein YpdI	BlastRules:WP_000867631, SO:0001217, UniRef:UniRef50_O32528
